tweet;label;svm;nb
yulia ns ganjarpranowo masyaallah moga berkah ganjar;1;1;1
gustimberkahi juniorprangko ganjarpranowo lahir kalangsn bawa indonesia mantap bpk ganjar;1;1;1
gen kuat bumi dukung ganjar neng total gaspoll wahai emak kawal ganjar presiden ganjarmenangtotal ganjarpranowo;1;1;1
hahahaa grup ardi dukung ganjar sungguh keji hina promosi ganjarpranowo prestasi cuman serang lawan keji ganjar prestasi bingung wkwk;1;1;1
riakeynou ganjarpranowo ganjar pranowo mmng pimpin the best sehat ganjarpranowo riakeynou;1;1;1
marquez alhamdulillah orang cerdas orang waras dukung ganjar pranowo capres pribumi capres boneka amerika eropa;1;1;1
ganjar app pdi juang gibran tweet ganjarpranowo rakyat kawal ganjar milu;1;1;1
ganjar app jalan maju bangsa ayo satu dukung ganjar pranowo;1;1;1
gubernur jateng ganjarpranowo turun angka stunting jateng persen;1;1;1
santri dukung ganjar jawa barat laksana silaturrahim pondok pesantren azzakiyah bandung tanggal ganjar ganjarpranowo ganjar ganjarpranowo santridukungganjarjabar;1;1;1
ganjar app wih baik ganjar pranowo himbauan bagus;1;1;1
cpak ganjar ganjar ganjar pekik warga desa neng candiyasan wonosobo sambut hadir gubernur jawa ganjar pranowo desa selasa sore ganjarpranowo sahabatganjar;1;1;1
ganjar app ganjarpranowo ganjar buru berkah ulama alhamdulillah;1;1;1
menang ganjar pranowo;1;1;1
zakat asn pemprov jateng capai miliar tren himpun zakat asn pemprov jateng atur miliar miliar lonjak miliar ganjarpranowo;1;1;1
ganjarpranowo deh;1;1;1
ganjar harap ramah warga jateng nyaman bhikku ritual thudong ganjarjaminkemajuanri ganjarpranowo menangkanganjar ganjarmenangtotal;1;1;1
ganjar app ganjarpranowo hebat beliau nilai toleransi;1;1;1
noel eks tum ganjar pranowo mania dukung capres temponasional;1;1;1
bapa ganjar pranowo;1;1;1
ganjar app ganjarpranowo mantap pimpin pikir hebat;1;1;1
sosok pimpin ganjarpranowo denny indrayana lapis sarap mahalini ibox;1;1;1
tempodotco jateng banjir banget ganjarpranowo;1;1;1
rizkir madani ganjarpranowo selamat pagi bang rizki cihuuy;1;1;1
bungkustukang ganjarpranowo minim gagas nihil prestasi rame konten ncatatan kritis ganjar capres boneka marionette bagus jokowi mimpi ganjar mimpi bahak;1;1;1
gubernur jawa ganjar pranowo apresiasi peduli partisipasi walubi bidang sehat ganjarjaminkemajuanri;1;1;1
alfarouq ganjarpranowo salam hormat salam kenal alfarouq sungguh suka boneka hobi tonton beliau jujur tonton film dewasa pimpin pasti milik prestasi kurang beda pilih silaturahmi jaga;1;1;1
gmc ntb mantap dukung ganjar calon presiden ganjarpranowo ganjarcapres ganjarpresiden ganjarmenangtotal presiden ganjarpresiden pilpres milu;1;1;1
dimasmalfa bungkustukang ganjarpranowo presiden lanjut sesuai atur undang undang negara amat baik milik aniesbaswedan;1;1;1
emak mutu kerja bagus kalah emak pilih calon mutu npilih ganjarpranowo for ganjarmenangtotal;1;1;1
lepas tuju jokowi presiden gub diy gub jateng ganjarpranowo candi nmenag umat agama negeri milik duduk jalan ibadah;1;1;1
ganjaranapp ganjar pranowo mah hadap tantang;1;1;1
ganjar app ganjarpranowo sosok pimpin ganjar butuh;1;1;1
pimpin provinsi jawa ganjarpranowo sumbang gaji terima baznasjateng baznas jateng kembang potensi zakat manfaat masyarakat;1;1;1
racunolshop id narasi ntidak bual nganjar pranowo nselalu hati nselalu nrakyat indonesia nindonesia pilih;1;1;1
momen sambut penuh hangat estafet pimpin sehat presiden joko widodo ganjar pranowo;1;1;1
ganjar pranowo indonesia emas nwhatsapp erdogan mabok viral justice diskon garuda dunia lapis mantap felix diabetes jamal asah simeone uganda selasa purple luis enrique belah moscow;1;1;1
ganjar app ganjarpranowo keren ganjar pranowo gagas gagas maju indonesia;1;1;1
ganjarpranowo mantap sasar kayak rakyat senang;1;1;1
ganjarpranowo joget;1;1;1
ganjar pranowo sapa bhikkhu ritual thudong thailand indonesia jambu kabupaten semarang ganjargood ganjarpranowo menangkanganjar generasigotongroyong bangunlahjiwadanbadannya spiderverse xaa xaa xab xaa xaa xaa xaa xaa xab xaa xab xaa xaa xaa xab xaa xaa xab xaa xaa xaa xaa xab xaa xaa xbe;1;1;1
selagi juang mustahil wwcd menangkanganjar generasigotongroyong sahabatganjar ganjarpranowo ganjar;1;1;1
ganjar dialog masyarakat tokoh agama jawara genz rawan banten ganjarpranowo menangkanganjar ganjarmenangtotal;1;1;1
moana ganjarpranowo masyaallah moga berkah;1;1;1
pesan ganjar pranowo festival kota semarang ganjarcapres;1;1;1
ganjar app ganjarpranowo bukti hebat pimpin ganjar pranowo mana beliau program bagus;1;1;1
ganjar app ganjarpranowo pimpin ganjar ragu;1;1;1
ganjarpranowo cabe rawit jago dukung atlet baik;1;1;1
nurhadiandoyo kompascom ganjarpranowo anak vid kendala sekolah ibu ijinin senang hati mbari bantu buang benang sekolah uang bantu ibu nsaya sekolah jahit kalong kuliah smt;1;1;1
artis dada nyanyi lagu garuda pancasila hibur tamu undang npak ganjar pranowo resmi ruang buka hijau publik desa leyangan kabupaten semarang menangkanganjar generasigotongroyong sahabatganjar ganjarpranowo ganjar;1;1;1
ganjar app ganjarpranowo masyarakat senang ganjar bawa maju bangsa;1;1;1
rismawidiono ganjarpranowo thebest okeoce mart ganjarpranowo jokowi;1;1;1
ganjar app ganjarpranowo calon pimpin handal maju negeri ganjar;1;1;1
ganjaranapp hebat ganjar pranowo program maju hidup;1;1;1
ganjar app ganjarpranowo support didik perempuan indonesia;1;1;1
akhmad ganjarpranowo rakyat mah cihuyy;1;1;1
ganjar app ganjarpranowo junjung toleransi agam kuat cipta satu;1;1;1
reiza patters ganjarpranowo moga yth gubernur sadar naamiin;1;1;1
ganjar pranowo pimpin lucu senang momen marah istri ovj hadir tawa hangat mari nikmat ceria pesona ganjar pranowo bersamaganjar ganjaruntukindonesia ganjarpresiden;1;1;1
ganjar pranowo salah calon presiden pilpres juang follow twitter dengar kabar baru ganjarpranowo pilpres millenial;1;1;1
ganjar app ganjarpranowo ganjar jalin silaturahmi ulama;1;1;1
ganjar app ganjarpranowo peminpin butuh;1;1;1
gambar segitiga kaki ngambaran dukung jokowi ganjar pranowo;1;1;1
hasil survei pilpres baru prabowo subianto ganjar pranowo saing ketat prabowo prabowounggul;1;1;1
ganjar app pdi juang gibran tweet ganjarpranowo mas gibran dukung ganjar;1;1;1
ganjarpranowo gub jateng gagal mimpi cuaakkss;1;1;1
ganjar app ganjarpranowo info ganjar;1;1;1
wongayoe ganjarpranowo kakekhalal ex anaklolina billray pray pelangi ku arang sajak bayumaruto kotjo koecing pasar joker wedoks kawuloalie top markotop ganjar pranowo;1;1;1
calon pimpin hati rakyat terimakasih ganjarpranowo inspirasi nsosok ramah rendah hati tauladan rakyat ganjarmenangtotal;1;1;1
gembira umum ganjar pranowo capres ganjarpranowo ganjarcapres politik milu indonesia;1;1;1
airindatanglagi ganjarpranowo bpk toleransi;1;1;1
ganjaranapp ganjarpranowo hebat pis euyy ganjar inspirasi rawan usbat gera syiar agama islam sumatera;1;1;1
sahidpurnomo ganjarpranowo habib husinshihab;1;1;1
jijindut ganjarpranowo aku masyarakat jawa ikat kuat leluhur antusiasme propaganjar;1;1;1
kuliah ayah ganjar ganjarmilenialcenter ganjar pranowo semangat abdi bangun negeri gmckaltim gmcbalikpapan gmcsamarinda gmckukar gmcbontang gmcppu gmckutim;1;1;1
ganjar app ganjarpranowo ganjar penuh toleransi indah harga;1;1;1
pahlawan manusia banjarnegara terima harga ganjar pranowo;1;1;1
ganjarpranowo wala walaahh;1;1;1
momen hangat ganjar pranowo sambut datang bhikkhu thudong ganjarjaminkemajuanri;1;1;1
ganjar app ganjarpranowo hutan mangrove indonesia kaya sembunyi maritim fungsi sangga ekosistem pesisir lindung abrasi habitat spesies laut;1;1;1
pimpin sigap masuk jajar nkebangun mantul mantap libur ilyy pelan retinol gunting cawe yati boba kth coming homeschoolseries kimtaerae xab spiderverse ganjarpranowo ganjarjaminkemajuanri ganjarmenangtotal infrastruktur desa;1;1;1
anitaanugrah keren ganjar pranowo rendah hati banget;1;1;1
bumikutuban ganjarpranowo semangat jiwa muda indonesia raya;1;1;1
pasang pasang spanduk menang ganjarpranowo terus joko widodo jokowi truk truk ganjarian gaspol;1;1;1
krupukbasi umkmtalaga pitonosaja ayamsegar ngkongroses sami pilang ganjarpranowo yani jkt networks ompungguru ferry kdg bennyharmanid newiding maria dzadina motif cinta tanam;1;1;1
momen hangat ganjar sambut datang bhikkhu thudong nperjalanan biksu thailand candi borobudur kota sambut tokoh gubernur jateng ganjarpranowo ganjarmenangtotal;1;1;1
rumah bankbtn selamat awardnya bikin btn keren erickthohir ganjarpranowo jokowi prabowo aryasinulingga btnkeren;1;1;1
alshaibashihab ganjarpranowo pimpin erti toleransi;1;1;1
bungkustukang mantap sehat ganjarpranowo moga lindung allah swt tuhan yme jalan tugas hari amin;1;1;1
ganjarpranowo ajar arti tulus cinta kasih mantap;1;1;1
jalan sehat sambut abad pusat surakarta ikut ribu serta ganjar pranowo jalan sehat abad hadir presiden joko widodo ketua dpr puan maharani kapolri listyo sigit prabowo jalan sehat momen geliat ekonomi;1;1;1
ridwanhamzzah amin cing nintinya putus asa putus silaturahmi putus nomor nomor putus signal nelfon ganjar pranowo;1;1;1
miduk sayang elite partai pdi juang percaya ganjarpranowo rakyat kerja glowing kesana kemari mermak mermak hasil nol potol;1;1;1
paiangultom ganjarpranowo yes tuju;1;1;1
ganjar app ganjarpranowo ide tarik ganjar;1;1;1
ganjar app ganjarpranowo pilih pimpin maju indonesia;1;1;1
bkochba ansorijabrik ganjarpranowo wajar mas pengikute;1;1;1
dasar polling iwan fals akun twitternya erick thohir tempat posisi atas figur ideal calon wakil presiden ndengan erick thohir layak pasang ganjar pranowo ganjarerickduetterbaik erickthohir;1;1;1
tamara tiktoker hadiah bunga matahari ganjar pranowo nmenurut tamara bunga matahari simbol bahagia ceria sosok ganjar bahagia ceria rakyat ganjarmenangtotal;1;1;1
iya emak mayoritas dukung ganjarpranowo ganjar ideal banget pimpin indonesia ganjarmenangtotal;1;1;1
ganjar app pdi juang gibran tweet ganjarpranowo dukung;1;1;1
smk negeri pati sekolah juara nselamat medali emas raih smkn pati nmohon doa dukung nasional wakil jawa smkbisa smkhebat smkbisahebat siapkerja santun inovasi ganjarpranowo;1;1;1
rstmbcl ganjarpranowo ganjar rakyat ganjarmenangtotal;1;1;1
ganjar pranowo nilai capres lanjut program jokowi ganjarcapres;1;1;1
dew snu ganjarpranowo penuh tsta krama;1;1;1
ganjarpranowo pdi juang tugas partai prsiden partai pegang kendali tante mega;1;1;1
ganjar pranowo the best ganjarcapres;1;1;1
aan muba ganjarpranowo mantap;1;1;1
bunda merah putih komitmen menang ganjar pranowo pilpres;1;1;1
ganjarpranowo kulo nuwun ganjar punten anak wedok kuliah undip tembalang matur sembah nuwun nggih;1;1;1
krupukbasi umkmtalaga pitonosaja ayamsegar ngkongroses sami pilang ganjarpranowo yani jkt networks ompungguru ferry kdg bennyharmanid newiding maria dzadina;1;1;1
ganjar app ganjarpranowo salut ganjar motivasi wanitaa;1;1;1
ganjar pranowo lanjut program presiden jokowi ganjarcapres;1;1;1
pdip lihat dukung nyata masyarakat ganjar pranowo;1;1;1
deklarasi rawan juragan banten ganjar pranowo hasanuddin gerak silent ganjarcapres;1;1;1
ganjar app ganjarpranowo enggak mau tinggal info ganjar buru download;1;1;1
oso alas partai hanura dukung ganjar pranowo pilpres;1;1;1
momen ganjar pranowo sambut datang biksu thudong penuh hangat ganjarjaminkemajuanri;1;1;1
ganjar pranowo erick thohir;1;1;1
seniman lukis cirebon dukung ganjar pranowo maju pilpres ganjarpranowo;1;1;1
ganjar app pdi juang gibran tweet ganjarpranowo pokok dukung ganjar;1;1;1
ganjar pranowo tinjau langsung bangun jembatan seng kabupaten wonosobo sahabatganjar ganjarpranowo ganjar menangkanganjar generasigotongroyong;1;1;1
ganjaranapp moga target ganjar pranowo realisasi;1;1;1
ganjar pranowo program ekotren daya santri tingkat ekonomi daerah ganjarjaminkemajuanri;1;1;1
igoonn mafiawasit ganjarpranowo ganjar wes jarang tweeteran lur saiki koyone;1;1;1
dukung gubernur ganjarpranowo maju pilpres alir akun instagramnya serbu netizen imbas indonesia batal tuan rumah piala dunia deklarasi dukung sahabatganjar gelar bazar ramadan ganjar pranowo pasuruan;1;1;1
milik juta like akun tiktok tamarasyarief ntiktoker muda bunga matahari temu ganjar tokoh idam ganjarpranowo menangkanganjar ganjarmenangtotal;1;1;1
ganjar app ganjarpranowo bantu guna banget masyarakat;1;1;1
adab gerus maju zaman ubah perilaku orang nsikap ganjarpranowo lestari tiru njangan pangkat jabat hormat orang nope nadab cermin orang;1;1;1
drpullmanrogers ganjarpranowo maksa banget ngedit;1;1;1
ganjar app ganjarpranowo pdi juang dpp pp dukung partai kuat tambah ganjar semangat;1;1;1
popularitas ganjar pranowo lejit ganjarcapres;1;1;1
ganjar pranowo optimis jadi indonesia negara ekonomi kuat dunia ganjarcapres;1;1;1
ganjarpranowo biksu dipolitisir biksu harap hahaha aduh pilitik identitas;1;1;1
nakula ganjarpranowo ganjarmenangtotal;1;1;1
jvujur ganjarpranowo doa jadi ganjar ganjarmenangtotal;1;1;1
ibnuusm ganjarpranowo iya;1;1;1
sepakat bang miduk ngaruda dunia denny indrayana cawe cawe viral justice diskon bangun laurier asah lapis diabetes indonesia argentina damping desa xab ganjarpranowo ganjarmenangtotal ganjarpilihanrakyat capres milu;1;1;1
ganjarpranowo papar ganjar;1;1;1
keuangannews id kirim video group rakyat indonesia beda capres anies rasyid baswedan ganjar pranowo langit bumi komparatif prestasi edukatif managerial latar;1;1;1
ganjar app ganjarpranowo ganjar pimpin bukti;1;1;1
ganjar app visi misi moga temu sosok baik cawapres ganjar pranowo;1;1;1
ganjar app pdi juang gibran tweet ganjarpranowo optimis ganjar menang pilpres;1;1;1
aryprasetyo ganjarpranowo;1;1;1
transformasi wawas ganjar pranowo buka jalan inovasi teknologi bangun lanjut ganjarcapres;1;1;1
bingung cari musra provinsi hasil ganjar pranowo urut ganjar dukung masyarakat provinsi indonesia ganjarpranowo ganjarpilihanrakyat ganjarpresiden ganjarpenerusjokowi ganjarmenangtotal pilpres milu;1;1;1
bangbib ganjarpranowo hehehehe betuull;1;1;1
ganjarpranowo jalan kudus demak baik ndoro jeglogane sampun jeru;1;1;1
ganjar app satu dukung ganjar pranowo;1;1;1
unjung provinsi banten ganjar pranowo sowan silaturahmi tokoh agama;1;1;1
silaturahmi akbar kab banjarnegara hadir ganjar pranowo ganjarcapres;1;1;1
ragel sumantri ganjarpranowo orang kakak;1;1;1
holigan id ganjarpranowo mantap banget;1;2;1
ganjarpranowo story hidup cambuk;1;1;1
rambut putih ntapi semangat muda xaa ndan utama nkejujuran sederhana npak ganjarpranowo terus jokowi ngass pooll ganjarmenangtotal;1;1;1
riakeynou ganjarpranowo calon presiden;1;1;1
win ardie ganjarpranowo mantap;1;1;1
ganjarpranowo mari dukung beliau presiden medsos;1;1;1
ganjarpranowo njar ganjar;1;1;1
gub ganjarpranowo ajak hipmi jateng lahir entreprenur muda program ekonomi pondok pesantren ekotren ekonomi pesantren ekotren pondokpesantren ganjarpranowo ganjaranapp ganjarist sahabatganjar ganjarforpresident ganjarpresiden;1;1;1
orang diri orang lebih untung orang banding ptperorangan vcs badanhukum badanusaha persero umkm prabowo ganjarpranowo aniesbaswedan puanmaharani pilpres;1;1;1
airindatanglagi ganjarpranowo indah toleransi ganjarmenangtotal;1;1;1
ganjarpranowo ganjar sehat;1;1;1
capres suka jual ayat gebrak meja ganjarpranowo tampil wajah indonesia cinta damai mnyuarakn satu nsmakin ilmu ssong toleransi nagama larang adnya pecah beda gus dur ganjarmenangtotal;1;1;1
buruk buruk elektabilitas ganjar pranowo baik ganjarist paling dukung anies bumi getar langit gelegar fakta catat sejarah milu republik indonesia paham tua;1;1;1
manusia manusia ganjar pranowo ajar harga orang harga orang istilah tabur tuai ganjarmenangtotal;1;1;1
program hebat ganjar pranowo nrtlh jateng ganjarjaminkemajuanri;1;1;1
ganjar app ganjarpranowo pimpin langsung gera terima keluh masyarakat butuh rakyat;1;1;1
itsliatrd salut banget deh ganjar pranowo sosok pimpin baik;1;1;1
santri dukung ganjar jawa barat laksana silaturrahim pondok pesantren nurul iman purwakarta tanggal ganjar ganjarpranowo ganjar ganjarpranowo santridukungganjarjabar;1;1;1
coco exp official pan ganjarpranowo okay pokoke ojok ngguyu dewe;1;1;1
ganjarpranowo elektabilitas tinggi persen survei smrc tajuk evaluasi kerja presiden pilih capres pilih kritis survei mei ngaruda dunia natural nlapis;1;1;1
alhamdulillah giat jalan lancar sambut tokoh masyarakat santri santribanten santripilihganjar santridukungganjar santribersamaganjar ganjarpranowo ganjarpranowopresiden;1;1;1
ganjar app ganjarpranowo jaga damai toleransi rukun;1;1;1
tribunnews zulkifli hasan jodoh ganjar pranowo erick thohir maju pilpres indonesia jaya via wartakotalive;1;1;1
amat politik amir faisal masmen bumn erick thohir kuat posisi padeh ganjar simulasi pasang posisi masmen erickthohir milik modal kuat tingkat potensi menang padeh ganjarpranowo pilpres bangkitbersamaet;1;1;1
tjhoois ganjarpranowo dr moeldoko moeldoko mantab moeldokopenjagankri;1;1;1
loyalis ganjar pranowo demokrat tunggang isu milu proporsional tutup tarik simpati rakyat gunromli;1;1;1
gubernur jawa ganjar pranowo sebut ruang buka hijau bangun perintah desa manfaat laku umkm media promosi produk produk tingkat dapat sahabatganjar ganjarpranowo ganjar menangkanganjar;1;1;1
salam ganjar pranowo pikir kali pdip;1;1;1
ganjar app ganjarpranowo ganjar dukung mana;1;1;1
biksu thailand thudong prosesi jalan kaki thailand candi borobudur sambut hangat semarang ganjarpranowo sebut penyambutab warga bentuk indonesia sejati;1;1;1
ganjar pranowo gubernur jawa serah dana bantu warga kab semarang ganjarbawakemajuan ganjarfor dukungganjar;1;1;1
ganjar pranowo gala hijau jawa ganjarpranowo politikidentitas pemiluindonesia;1;1;1
ganjar app ganjarpranowo nilai nilai toleransi beliau depan;1;1;1
tandewi dhemit is back ganjarpranowo dhemit is back jateng jakarta langsung salah gubernur prosedur bawah usik gubernur jateng deh gub fokus lari lari bawah handle kayak;1;1;1
wow ganjar sambut datang biksu thundong ganjarpranowo hotel cawe ibox boba diskon selasa denny indrayana banda neira;1;1;1
ganjarpranowo gub survey jalan halus provinsi mantan tum pssi mbah mafiawasit;1;1;1
my yuzarsif ganjarpranowo omongn praktekny beda;1;1;1
geloraco ganjarpranowo lapor media geloraco nbahwa siswi jateng putus sekolah gegara jaga adik gizi buruk;1;1;1
